start	end	text
0	4740	Welcome back to The Deep Dive. Today, we are really going under the hood, looking at some
4740	9380	source material that I think fundamentally changes how you have to view your own mind.
9620	10220	It really does.
10300	13540	We're doing a deep dive into the very core of how we make decisions,
13860	16620	and maybe more importantly, why we make mistakes.
16820	21300	And that's such a crucial point, because for, I mean, for decades in neuroscience,
21540	27920	whenever a researcher saw an error, you know, a wrong button press, a bad choice.
27940	28360	Like a slip up.
28360	35460	A slip up. Exactly. It was always treated as a side effect. It was seen as a failure of the main
35460	36060	system.
36340	36440	Noise.
36960	40540	Right. It was either noise in the signal, or the brain didn't have enough evidence yet,
40600	44240	or maybe it was some kind of failure of control that happened right at the last second.
44340	49460	So the basic idea was, a successful brain is a computer running the right program.
50000	53220	A brain that makes a mistake is a computer that just crashed for a moment.
53420	55120	That's the classical view in a nutshell.
55120	59120	But the sources we're digging into today, and this is some pretty groundbreaking stuff,
59260	63180	using these incredible biomimetic models of the corticosteroidal system,
63320	65800	and then validated with macaque data.
65960	68420	Yeah, the Pathak et al. paper from 2025.
68760	69100	That's the one.
69280	69460	Yeah.
69540	73300	It just suggests that this entire classical view is, well, fundamentally wrong.
73640	78280	It's not just wrong. It presents a genuine crisis for how we think about decision-making.
78280	83220	The research suggests errors aren't these sloppy, last-minute accidents.
83580	83720	No.
84120	90460	No. They're predictable. They are internally coherent, robust plans of action that the brain
90460	93460	commits to right at the very beginning of the process.
93580	94620	Okay. That changes everything.
94680	94980	That changes everything.
94980	99620	I mean, what does that do to our ideas about rationality or agency? If the choice is locked
99620	103460	in before we're even aware of it, what does self-control even mean?
103460	108700	That is the mission for this deep dive. We are going to unpack the discovery of these incredible
108700	111820	cells, the incongruent neurons, or ICNs for short.
112040	113000	ICNs. Got it.
113020	116100	And then we'll get into the theoretical framework that this discovery supports,
116180	120720	which is called the admissible histories approach. We really have to restructure how we think about
120720	123180	time and choice in the brain. It's an ontological shift.
123400	126440	And just to frame this whole conversation for you, get this staggering fact.
126700	126880	Yeah.
127740	133140	The researchers found a group of neurons that can reliably predict that you're going to make a
133140	138420	mistake. A full behavioral error. More than one second before you actually do it.
138420	143760	Just think about that. A full second. These neurons fire off within the first 200 milliseconds
143760	144860	of you seeing something.
145240	149500	200 milliseconds is nothing. That's barely the time it takes for the light to hit your eye and get
149500	149900	processed.
150100	155800	Exactly. And yet in that tiny window, the outcome of a complex choice that takes another one,
156020	161100	two, maybe three seconds to unfold is already fixed. The mistake is already authorized and on its way
161100	163180	before you've even had a chance to really think.
163520	164760	A second of predetermination.
165080	165420	Wow.
165620	167580	That's wild. Okay. Let's unpack this.
167660	167800	Yeah.
168060	171220	So how did they even find these ICNs? What was the breakthrough?
171420	175800	Well, the initial discovery actually came from a computational model, a really sophisticated,
176160	180780	biologically grounded model of these circuits called corticostreatal microassemblies.
180960	183820	Okay. Let's break that down. Corticostreatal. What are we talking about here?
183820	189000	So think of it as the main highway for action in your brain. It's the communication link between
189000	194220	your cortex, the outer thinking part, and the striatum, which is this deep structure that's all
194220	197580	about action selection, habits, learning from rewards.
197880	203720	So it's the circuit that turns a thought or a goal into an actual physical movement.
203720	209040	Precisely. And by modeling the complex dynamics of how these cells talk to each other,
209400	214240	the researchers could start to isolate different patterns of activity, different populations of neurons.
214540	218880	And one of these populations was the ICNs. Why incongruent?
219220	223080	They called them that because their firing pattern was really strong, really clear,
223280	228720	and it was obviously driving an action. But that action was incongruous with the goal of the task.
228820	232120	In other words, it was the wrong action. It led to no reward.
232120	236520	Exactly. The action was perfectly formed, but externally, it was a mistake.
237040	241400	And this brings us back to that temporal paradox, which is the finding that just breaks all the old
241400	246380	models. Let's walk through the sequence of events they saw in the macaques, step by step.
246600	253720	Okay. So the stimulus appears on the screen. Then, within just 200 milliseconds, a fifth of a second,
254520	259560	this population of ICNs associated with the incorrect choice fires, and it fires strongly.
259800	260120	Wow.
260120	264540	But the task itself, you know, gathering evidence, planning, and making the movement,
265000	269160	that often takes a lot longer. Sometimes 1.2 seconds, sometimes two full seconds.
269280	274440	And the actual mistake, the monkey pressing the wrong button, happens way at the end of that period.
274500	278020	A huge delay. The neural commitment happens at 200 milliseconds,
278720	281280	but the behavioral expression is over a second later.
281280	286540	So this is the big question. What on earth is happening in that 1,000 millisecond gap?
286700	286940	Mm-hmm.
287020	291560	Because if the outcome is already locked in, the brain can't be doing what we always thought it was
291560	296740	doing, which is, you know, carefully weighing the evidence, deliberating, still making up its mind.
296800	299800	It's not deliberating. That's the key insult. It's unfolding.
300300	300700	Unfold.
300700	306000	Think of it like a lint fuse. The ICN activity at 200 milliseconds isn't a prediction that a mistake
306000	310800	might happen. It's the signal that the fuse has been lit. The system has entered a state where the
310800	311900	outcome is already determined.
311900	318320	So the rest of that time, that full second, is just the time it takes for the fuse to burn down to
318320	319080	the firecracker.
319240	324400	That's a great analogy. It's just the necessary biological time it takes for that cascade of
324400	329520	neural signals to travel through all the motor pathways and physically express itself as a
329520	333420	movement. The decision is done. The rest is just execution.
333960	339160	And the sources are really clear on this point. These ICNs aren't just some random flicker of noise
339160	343340	because the old models would just say, oh, that's just some ambiguous early activity.
343580	349440	Right. They dismiss it. But the ICN signal is incredibly robust. It has these key properties
349440	353500	that make it functionally identical to the neurons that drive the correct response.
353640	354740	Okay. What are those properties?
354880	359000	Well, first, they're stable. They show up reliably from one trial to the next in the same context.
359000	364900	Second, they're highly selective. An ICN doesn't just fire randomly. It fires for a specific
364900	367940	stimulus leading to a specific incorrect answer.
367940	373680	Ah, so it's not just a general oops signal. It's a signal for do this specific wrong thing.
373980	380000	Exactly. Third, it's causal. They've shown it's upstream of the error. It helps drive the physical
380000	383400	mistake. And fourth, and this is maybe the most important part.
383500	384160	The robustness.
384280	389080	The robustness. The level of activity, the firing rate of an ICN that leads to a mistake
389080	393320	is just as strong as the firing rate of a correct neuron that leads to a reward.
393480	396800	So from the brain's internal point of view, it's not making an error.
396800	402980	Not at all. From inside the system, this is a perfectly legitimate, well-formed, high-confidence
402980	410000	action plan. The only thing that labels it an error is the outside world, the rules of the
410000	412840	experiment, which says, sorry, no reward for that one.
412940	416980	This is forcing us to make a really sharp distinction then between two separate moments
416980	419280	in time, commitment and expression.
419540	423860	That's the core distinction. Commitment is that point of no return. It's the moment the internal
423860	428280	dynamics of the brain push the neural state into a valley where there's only one way
428280	432760	out, only one possible outcome. The ICNs are the flag that marks that moment.
433180	437260	And expression is just the final act, the observable behavior that happens much later.
437820	444500	The ICNs are the smoking gun, showing that for mistakes, commitment happens way, way before
444500	444960	expression.
444960	449080	And, you know, this idea does have some history. People might remember the famous
449080	450780	Libet experiments from the 80s.
450780	452520	Right. The readiness potential.
452720	458440	Exactly. Libet showed that general brain activity predicting a movement happens before you're
458440	460920	consciously aware of your intention to move.
461040	463180	But this is different. This feels much more specific.
463560	468220	It's way more specific and far more predictive. Libet was about voluntary action in general.
468220	475500	The ICN finding applies this logic to a specific, evaluated outcome, an error. And it predicts
475500	478540	the specific, incorrect choice with near certainty.
478920	484020	So Libet showed activity comes before general intention. This shows that a specific commitment
484020	487760	to a mistake is made, deterministically, a full second before it happens.
488020	492840	It's like we're watching the brain commit to a plan in slow motion. Once those ICNs fire,
492980	496940	the verdict is in. The rest is just the system waiting for the clock to run out before the
496940	502040	action takes place. Okay. So that deep dive into what ICNs are and what they do,
502340	507980	it makes it painfully obvious why the old models of decision-making just can't cope with this.
508060	512940	They really can't. Let's talk about why. Why does this classical framework,
513260	517300	which has been the dominant way of thinking for so long, just fall apart here?
